building,floor,room,coordinate_1_label,coordinate_1_indicator,coordinate_2_label,coordinate_2_indicator,coordinate_3_label,coordinate_3_indicator,uri
MLK Library,A Level,A-32,Row,H,Section,02,Shelf,f,/locations/3702
MLK Library,A Level,A-32,Row,H,Section,02,Shelf,g,/locations/3703
MLK Library,A Level,A-32,Row,H,Section,02,Shelf,h,/locations/3704
MLK Library,A Level,A-32,Row,H,Section,03,Shelf,a,/locations/3705
MLK Library,A Level,A-32,Row,H,Section,03,Shelf,b,/locations/3706
MLK Library,A Level,A-32,Row,H,Section,03,Shelf,c,/locations/3707
MLK Library,A Level,A-32,Row,H,Section,03,Shelf,d,/locations/3708
MLK Library,A Level,A-32,Row,H,Section,03,Shelf,e,/locations/3709
MLK Library,A Level,A-32,Row,H,Section,03,Shelf,f,/locations/3710
MLK Library,A Level,A-32,Row,H,Section,03,Shelf,g,/locations/3711
MLK Library,A Level,A-32,Row,H,Section,03,Shelf,h,/locations/3712
MLK Library,A Level,A-32,Row,H,Section,04,Shelf,a,/locations/3713
MLK Library,A Level,A-32,Row,H,Section,04,Shelf,b,/locations/3714
MLK Library,A Level,A-32,Row,H,Section,04,Shelf,c,/locations/3715
MLK Library,A Level,A-32,Row,H,Section,04,Shelf,d,/locations/3716
MLK Library,A Level,A-32,Row,H,Section,04,Shelf,e,/locations/3717
MLK Library,A Level,A-32,Row,H,Section,04,Shelf,f,/locations/3718
MLK Library,A Level,A-32,Row,H,Section,04,Shelf,g,/locations/3719
MLK Library,A Level,A-32,Row,H,Section,04,Shelf,h,/locations/3720
MLK Library,A Level,A-32,Row,H,Section,05,Shelf,a,/locations/3721
MLK Library,A Level,A-32,Row,H,Section,05,Shelf,b,/locations/3722
MLK Library,A Level,A-32,Row,H,Section,05,Shelf,c,/locations/3723
MLK Library,A Level,A-32,Row,H,Section,05,Shelf,d,/locations/3724
MLK Library,A Level,A-32,Row,H,Section,05,Shelf,e,/locations/3725
MLK Library,A Level,A-32,Row,H,Section,05,Shelf,f,/locations/3726
MLK Library,A Level,A-32,Row,H,Section,05,Shelf,g,/locations/3727
MLK Library,A Level,A-32,Row,H,Section,05,Shelf,h,/locations/3728
MLK Library,A Level,A-32,Row,H,Section,06,Shelf,a,/locations/3729
MLK Library,A Level,A-32,Row,H,Section,06,Shelf,b,/locations/3730
MLK Library,A Level,A-32,Row,H,Section,06,Shelf,c,/locations/3731
MLK Library,A Level,A-32,Row,H,Section,06,Shelf,d,/locations/3732
MLK Library,A Level,A-32,Row,H,Section,06,Shelf,e,/locations/3733
MLK Library,A Level,A-32,Row,H,Section,06,Shelf,f,/locations/3734
MLK Library,A Level,A-32,Row,H,Section,06,Shelf,g,/locations/3735
MLK Library,A Level,A-32,Row,H,Section,06,Shelf,h,/locations/3736
MLK Library,A Level,A-32,Row,H,Section,07,Shelf,a,/locations/3737
MLK Library,A Level,A-32,Row,H,Section,07,Shelf,b,/locations/3738
MLK Library,A Level,A-32,Row,H,Section,07,Shelf,c,/locations/3739
MLK Library,A Level,A-32,Row,H,Section,07,Shelf,d,/locations/3740
MLK Library,A Level,A-32,Row,H,Section,07,Shelf,e,/locations/3741
MLK Library,A Level,A-32,Row,H,Section,07,Shelf,f,/locations/3742
MLK Library,A Level,A-32,Row,H,Section,07,Shelf,g,/locations/3743
MLK Library,A Level,A-32,Row,H,Section,07,Shelf,h,/locations/3744
MLK Library,A Level,A-32,Row,H,Section,08,Shelf,a,/locations/3745
MLK Library,A Level,A-32,Row,H,Section,08,Shelf,b,/locations/3746
MLK Library,A Level,A-32,Row,H,Section,08,Shelf,c,/locations/3747
MLK Library,A Level,A-32,Row,H,Section,08,Shelf,d,/locations/3748
MLK Library,A Level,A-32,Row,H,Section,11,Shelf,f,/locations/3774
MLK Library,A Level,A-32,Row,H,Section,11,Shelf,g,/locations/3775
MLK Library,A Level,A-32,Row,H,Section,11,Shelf,h,/locations/3776
MLK Library,A Level,A-32,Row,H,Section,12,Shelf,a,/locations/3777
MLK Library,A Level,A-32,Row,H,Section,12,Shelf,b,/locations/3778
MLK Library,A Level,A-32,Row,H,Section,12,Shelf,c,/locations/3779
MLK Library,A Level,A-32,Row,H,Section,12,Shelf,d,/locations/3780
MLK Library,A Level,A-32,Row,H,Section,12,Shelf,e,/locations/3781
MLK Library,A Level,A-32,Row,H,Section,12,Shelf,f,/locations/3782
MLK Library,A Level,A-32,Row,H,Section,12,Shelf,g,/locations/3783
MLK Library,A Level,A-32,Row,H,Section,12,Shelf,h,/locations/3784
MLK Library,A Level,A-32,Row,H,Section,13,Shelf,a,/locations/3785
MLK Library,A Level,A-32,Row,H,Section,13,Shelf,b,/locations/3786
MLK Library,A Level,A-32,Row,H,Section,13,Shelf,c,/locations/3787
MLK Library,A Level,A-32,Row,H,Section,13,Shelf,d,/locations/3788
MLK Library,A Level,A-32,Row,H,Section,13,Shelf,e,/locations/3789
MLK Library,A Level,A-32,Row,H,Section,13,Shelf,f,/locations/3790
MLK Library,A Level,A-32,Row,H,Section,13,Shelf,g,/locations/3791
MLK Library,A Level,A-32,Row,H,Section,13,Shelf,h,/locations/3792
MLK Library,A Level,A-32,Row,H,Section,14,Shelf,a,/locations/3793
MLK Library,A Level,A-32,Row,H,Section,14,Shelf,b,/locations/3794
MLK Library,A Level,A-32,Row,H,Section,14,Shelf,c,/locations/3795
MLK Library,A Level,A-32,Row,H,Section,14,Shelf,d,/locations/3796
MLK Library,A Level,A-32,Row,H,Section,14,Shelf,e,/locations/3797
MLK Library,A Level,A-32,Row,H,Section,14,Shelf,f,/locations/3798
MLK Library,A Level,A-32,Row,H,Section,14,Shelf,g,/locations/3799
MLK Library,A Level,A-32,Row,H,Section,14,Shelf,h,/locations/3800
MLK Library,A Level,A-32,Row,H,Section,15,Shelf,a,/locations/3801
MLK Library,A Level,A-32,Row,H,Section,15,Shelf,b,/locations/3802
MLK Library,A Level,A-32,Row,H,Section,15,Shelf,c,/locations/3803
MLK Library,A Level,A-32,Row,H,Section,15,Shelf,d,/locations/3804
MLK Library,A Level,A-32,Row,H,Section,15,Shelf,e,/locations/3805
MLK Library,A Level,A-32,Row,H,Section,15,Shelf,f,/locations/3806
MLK Library,A Level,A-32,Row,H,Section,15,Shelf,g,/locations/3807
MLK Library,A Level,A-32,Row,H,Section,15,Shelf,h,/locations/3808
MLK Library,A Level,A-32,Row,H,Section,16,Shelf,a,/locations/3809
MLK Library,A Level,A-32,Row,H,Section,16,Shelf,b,/locations/3810
MLK Library,A Level,A-32,Row,H,Section,16,Shelf,c,/locations/3811
MLK Library,A Level,A-32,Row,H,Section,16,Shelf,d,/locations/3812
MLK Library,A Level,A-32,Row,H,Section,16,Shelf,e,/locations/3813
MLK Library,A Level,A-32,Row,H,Section,16,Shelf,f,/locations/3814
MLK Library,A Level,A-32,Row,H,Section,16,Shelf,g,/locations/3815
MLK Library,A Level,A-32,Row,H,Section,16,Shelf,h,/locations/3816
MLK Library,A Level,A-32,Row,H,Section,17,Shelf,a,/locations/3817
MLK Library,A Level,A-32,Row,H,Section,17,Shelf,b,/locations/3818
MLK Library,A Level,A-32,Row,H,Section,17,Shelf,c,/locations/3819
MLK Library,A Level,A-32,Row,H,Section,17,Shelf,d,/locations/3820
MLK Library,A Level,A-32,Row,H,Section,17,Shelf,e,/locations/3821
MLK Library,A Level,A-32,Row,H,Section,17,Shelf,f,/locations/3822
MLK Library,A Level,A-32,Row,H,Section,17,Shelf,g,/locations/3823
MLK Library,A Level,A-32,Row,H,Section,17,Shelf,h,/locations/3824
MLK Library,A Level,A-32,Row,H,Section,18,Shelf,a,/locations/3825
MLK Library,A Level,A-32,Row,H,Section,18,Shelf,b,/locations/3826
MLK Library,A Level,A-32,Row,H,Section,18,Shelf,c,/locations/3827
MLK Library,A Level,A-32,Row,H,Section,18,Shelf,d,/locations/3828
MLK Library,A Level,A-32,Row,H,Section,18,Shelf,e,/locations/3829
MLK Library,A Level,A-32,Row,H,Section,18,Shelf,f,/locations/3830
MLK Library,A Level,A-32,Row,H,Section,18,Shelf,g,/locations/3831
MLK Library,A Level,A-32,Row,H,Section,18,Shelf,h,/locations/3832
MLK Library,A Level,A-32,Row,H,Section,19,Shelf,a,/locations/3833
MLK Library,A Level,A-32,Row,H,Section,19,Shelf,b,/locations/3834
MLK Library,A Level,A-32,Row,H,Section,19,Shelf,c,/locations/3835
MLK Library,A Level,A-32,Row,H,Section,19,Shelf,d,/locations/3836
MLK Library,A Level,A-32,Row,H,Section,19,Shelf,e,/locations/3837
MLK Library,A Level,A-32,Row,H,Section,19,Shelf,f,/locations/3838
MLK Library,A Level,A-32,Row,H,Section,19,Shelf,g,/locations/3839
MLK Library,A Level,A-32,Row,H,Section,19,Shelf,h,/locations/3840
MLK Library,A Level,A-32,Row,H,Section,20,Shelf,a,/locations/3841
MLK Library,A Level,A-32,Row,H,Section,20,Shelf,b,/locations/3842
MLK Library,A Level,A-32,Row,H,Section,20,Shelf,c,/locations/3843
MLK Library,A Level,A-32,Row,H,Section,20,Shelf,d,/locations/3844
MLK Library,A Level,A-32,Row,H,Section,20,Shelf,e,/locations/3845
MLK Library,A Level,A-32,Row,H,Section,20,Shelf,f,/locations/3846
MLK Library,A Level,A-32,Row,H,Section,20,Shelf,g,/locations/3847
MLK Library,A Level,A-32,Row,H,Section,20,Shelf,h,/locations/3848
MLK Library,A Level,A-32,Row,H,Section,21,Shelf,a,/locations/3849
MLK Library,A Level,A-32,Row,H,Section,21,Shelf,b,/locations/3850
MLK Library,A Level,A-32,Row,H,Section,21,Shelf,c,/locations/3851
MLK Library,A Level,A-32,Row,H,Section,21,Shelf,d,/locations/3852
MLK Library,A Level,A-32,Row,H,Section,21,Shelf,e,/locations/3853
MLK Library,A Level,A-32,Row,H,Section,21,Shelf,f,/locations/3854
MLK Library,A Level,A-32,Row,H,Section,21,Shelf,g,/locations/3855
MLK Library,A Level,A-32,Row,H,Section,21,Shelf,h,/locations/3856
MLK Library,A Level,A-32,Row,H,Section,22,Shelf,a,/locations/3857
MLK Library,A Level,A-32,Row,H,Section,22,Shelf,b,/locations/3858
MLK Library,A Level,A-32,Row,H,Section,22,Shelf,c,/locations/3859
MLK Library,A Level,A-32,Row,H,Section,22,Shelf,d,/locations/3860
MLK Library,A Level,A-32,Row,H,Section,22,Shelf,e,/locations/3861
MLK Library,A Level,A-32,Row,H,Section,22,Shelf,f,/locations/3862
MLK Library,A Level,A-32,Row,H,Section,22,Shelf,g,/locations/3863
MLK Library,A Level,A-32,Row,H,Section,22,Shelf,h,/locations/3864
MLK Library,A Level,A-32,Row,H,Section,23,Shelf,a,/locations/3865
MLK Library,A Level,A-32,Row,H,Section,23,Shelf,b,/locations/3866
MLK Library,A Level,A-32,Row,H,Section,23,Shelf,c,/locations/3867
MLK Library,A Level,A-32,Row,H,Section,23,Shelf,d,/locations/3868
MLK Library,A Level,A-32,Row,H,Section,23,Shelf,e,/locations/3869
MLK Library,A Level,A-32,Row,H,Section,23,Shelf,f,/locations/3870
MLK Library,A Level,A-32,Row,H,Section,23,Shelf,g,/locations/3871
MLK Library,A Level,A-32,Row,H,Section,23,Shelf,h,/locations/3872
MLK Library,A Level,A-32,Row,I,Section,01,Shelf,a,/locations/3873
MLK Library,A Level,A-32,Row,I,Section,01,Shelf,b,/locations/3874
MLK Library,A Level,A-32,Row,I,Section,01,Shelf,c,/locations/3875
MLK Library,A Level,A-32,Row,I,Section,01,Shelf,d,/locations/3876
MLK Library,A Level,A-32,Row,I,Section,01,Shelf,e,/locations/3877
MLK Library,A Level,A-32,Row,I,Section,01,Shelf,f,/locations/3878
MLK Library,A Level,A-32,Row,I,Section,01,Shelf,g,/locations/3879
MLK Library,A Level,A-32,Row,I,Section,01,Shelf,h,/locations/3880
MLK Library,A Level,A-32,Row,I,Section,02,Shelf,a,/locations/3881
MLK Library,A Level,A-32,Row,I,Section,02,Shelf,b,/locations/3882
MLK Library,A Level,A-32,Row,I,Section,02,Shelf,c,/locations/3883
MLK Library,A Level,A-32,Row,I,Section,02,Shelf,d,/locations/3884
MLK Library,A Level,A-32,Row,I,Section,02,Shelf,e,/locations/3885
MLK Library,A Level,A-32,Row,I,Section,02,Shelf,f,/locations/3886
MLK Library,A Level,A-32,Row,I,Section,02,Shelf,g,/locations/3887
MLK Library,A Level,A-32,Row,I,Section,02,Shelf,h,/locations/3888
MLK Library,A Level,A-32,Row,I,Section,03,Shelf,a,/locations/3889
MLK Library,A Level,A-32,Row,I,Section,03,Shelf,b,/locations/3890
MLK Library,A Level,A-32,Row,I,Section,03,Shelf,c,/locations/3891
MLK Library,A Level,A-32,Row,I,Section,03,Shelf,d,/locations/3892
MLK Library,A Level,A-32,Row,I,Section,03,Shelf,e,/locations/3893
MLK Library,A Level,A-32,Row,I,Section,03,Shelf,f,/locations/3894
MLK Library,A Level,A-32,Row,I,Section,03,Shelf,g,/locations/3895
MLK Library,A Level,A-32,Row,I,Section,03,Shelf,h,/locations/3896
MLK Library,A Level,A-32,Row,I,Section,04,Shelf,a,/locations/3897
MLK Library,A Level,A-32,Row,I,Section,04,Shelf,b,/locations/3898
MLK Library,A Level,A-32,Row,I,Section,04,Shelf,c,/locations/3899
MLK Library,A Level,A-32,Row,I,Section,04,Shelf,d,/locations/3900
MLK Library,A Level,A-32,Row,I,Section,04,Shelf,e,/locations/3901
MLK Library,A Level,A-32,Row,I,Section,04,Shelf,f,/locations/3902
MLK Library,A Level,A-32,Row,I,Section,04,Shelf,g,/locations/3903
MLK Library,A Level,A-32,Row,I,Section,04,Shelf,h,/locations/3904
MLK Library,A Level,A-32,Row,I,Section,05,Shelf,a,/locations/3905
MLK Library,A Level,A-32,Row,I,Section,05,Shelf,b,/locations/3906
MLK Library,A Level,A-32,Row,I,Section,05,Shelf,c,/locations/3907
MLK Library,A Level,A-32,Row,I,Section,05,Shelf,d,/locations/3908
MLK Library,A Level,A-32,Row,I,Section,05,Shelf,e,/locations/3909
MLK Library,A Level,A-32,Row,I,Section,05,Shelf,f,/locations/3910
MLK Library,A Level,A-32,Row,I,Section,05,Shelf,g,/locations/3911
MLK Library,A Level,A-32,Row,I,Section,05,Shelf,h,/locations/3912
MLK Library,A Level,A-32,Row,I,Section,06,Shelf,a,/locations/3913
MLK Library,A Level,A-32,Row,I,Section,06,Shelf,b,/locations/3914
MLK Library,A Level,A-32,Row,I,Section,06,Shelf,c,/locations/3915
MLK Library,A Level,A-32,Row,I,Section,06,Shelf,d,/locations/3916
MLK Library,A Level,A-32,Row,I,Section,06,Shelf,e,/locations/3917
MLK Library,A Level,A-32,Row,I,Section,06,Shelf,f,/locations/3918
MLK Library,A Level,A-32,Row,I,Section,06,Shelf,g,/locations/3919
MLK Library,A Level,A-32,Row,I,Section,06,Shelf,h,/locations/3920
MLK Library,A Level,A-32,Row,I,Section,07,Shelf,a,/locations/3921
MLK Library,A Level,A-32,Row,I,Section,07,Shelf,b,/locations/3922
MLK Library,A Level,A-32,Row,I,Section,07,Shelf,c,/locations/3923
MLK Library,A Level,A-32,Row,I,Section,07,Shelf,d,/locations/3924
MLK Library,A Level,A-32,Row,I,Section,07,Shelf,e,/locations/3925
MLK Library,A Level,A-32,Row,I,Section,07,Shelf,f,/locations/3926
MLK Library,A Level,A-32,Row,I,Section,07,Shelf,g,/locations/3927
MLK Library,A Level,A-32,Row,I,Section,07,Shelf,h,/locations/3928
MLK Library,A Level,A-32,Row,I,Section,08,Shelf,a,/locations/3929
MLK Library,A Level,A-32,Row,I,Section,08,Shelf,b,/locations/3930
MLK Library,A Level,A-32,Row,I,Section,08,Shelf,c,/locations/3931
MLK Library,A Level,A-32,Row,I,Section,08,Shelf,d,/locations/3932
MLK Library,A Level,A-32,Row,I,Section,08,Shelf,e,/locations/3933
MLK Library,A Level,A-32,Row,I,Section,08,Shelf,f,/locations/3934
MLK Library,A Level,A-32,Row,I,Section,08,Shelf,g,/locations/3935
MLK Library,A Level,A-32,Row,I,Section,08,Shelf,h,/locations/3936
MLK Library,A Level,A-32,Row,I,Section,09,Shelf,a,/locations/3937
MLK Library,A Level,A-32,Row,I,Section,09,Shelf,b,/locations/3938
MLK Library,A Level,A-32,Row,I,Section,09,Shelf,c,/locations/3939
MLK Library,A Level,A-32,Row,I,Section,09,Shelf,d,/locations/3940
MLK Library,A Level,A-32,Row,I,Section,09,Shelf,e,/locations/3941
MLK Library,A Level,A-32,Row,I,Section,09,Shelf,f,/locations/3942
MLK Library,A Level,A-32,Row,I,Section,09,Shelf,g,/locations/3943
MLK Library,A Level,A-32,Row,I,Section,09,Shelf,h,/locations/3944
MLK Library,A Level,A-32,Row,I,Section,10,Shelf,a,/locations/3945
MLK Library,A Level,A-32,Row,I,Section,10,Shelf,b,/locations/3946
MLK Library,A Level,A-32,Row,I,Section,10,Shelf,c,/locations/3947
MLK Library,A Level,A-32,Row,I,Section,10,Shelf,d,/locations/3948
MLK Library,A Level,A-32,Row,I,Section,10,Shelf,e,/locations/3949
MLK Library,A Level,A-32,Row,I,Section,10,Shelf,f,/locations/3950
MLK Library,A Level,A-32,Row,I,Section,10,Shelf,g,/locations/3951
MLK Library,A Level,A-32,Row,I,Section,10,Shelf,h,/locations/3952
MLK Library,A Level,A-32,Row,I,Section,11,Shelf,a,/locations/3953
MLK Library,A Level,A-32,Row,I,Section,11,Shelf,b,/locations/3954
MLK Library,A Level,A-32,Row,I,Section,11,Shelf,c,/locations/3955
MLK Library,A Level,A-32,Row,I,Section,11,Shelf,d,/locations/3956
MLK Library,A Level,A-32,Row,I,Section,11,Shelf,e,/locations/3957
MLK Library,A Level,A-32,Row,I,Section,11,Shelf,f,/locations/3958
MLK Library,A Level,A-32,Row,I,Section,11,Shelf,g,/locations/3959
MLK Library,A Level,A-32,Row,I,Section,11,Shelf,h,/locations/3960
MLK Library,A Level,A-32,Row,I,Section,12,Shelf,a,/locations/3961
MLK Library,A Level,A-32,Row,I,Section,12,Shelf,b,/locations/3962
MLK Library,A Level,A-32,Row,I,Section,12,Shelf,c,/locations/3963
MLK Library,A Level,A-32,Row,I,Section,12,Shelf,d,/locations/3964
MLK Library,A Level,A-32,Row,I,Section,12,Shelf,e,/locations/3965
MLK Library,A Level,A-32,Row,I,Section,12,Shelf,f,/locations/3966
MLK Library,A Level,A-32,Row,I,Section,12,Shelf,g,/locations/3967
MLK Library,A Level,A-32,Row,I,Section,12,Shelf,h,/locations/3968
MLK Library,A Level,A-32,Row,I,Section,13,Shelf,a,/locations/3969
MLK Library,A Level,A-32,Row,I,Section,13,Shelf,b,/locations/3970
MLK Library,A Level,A-32,Row,I,Section,13,Shelf,c,/locations/3971
MLK Library,A Level,A-32,Row,I,Section,13,Shelf,d,/locations/3972
MLK Library,A Level,A-32,Row,I,Section,13,Shelf,e,/locations/3973
MLK Library,A Level,A-32,Row,I,Section,13,Shelf,f,/locations/3974
MLK Library,A Level,A-32,Row,I,Section,13,Shelf,g,/locations/3975
MLK Library,A Level,A-32,Row,I,Section,13,Shelf,h,/locations/3976
MLK Library,A Level,A-32,Row,I,Section,14,Shelf,a,/locations/3977
MLK Library,A Level,A-32,Row,I,Section,14,Shelf,b,/locations/3978
MLK Library,A Level,A-32,Row,I,Section,14,Shelf,c,/locations/3979
MLK Library,A Level,A-32,Row,I,Section,14,Shelf,d,/locations/3980
MLK Library,A Level,A-32,Row,I,Section,14,Shelf,e,/locations/3981
MLK Library,A Level,A-32,Row,I,Section,14,Shelf,f,/locations/3982
MLK Library,A Level,A-32,Row,I,Section,14,Shelf,g,/locations/3983
MLK Library,A Level,A-32,Row,I,Section,14,Shelf,h,/locations/3984
MLK Library,A Level,A-32,Row,I,Section,15,Shelf,a,/locations/3985
MLK Library,A Level,A-32,Row,I,Section,15,Shelf,b,/locations/3986
MLK Library,A Level,A-32,Row,I,Section,15,Shelf,c,/locations/3987
MLK Library,A Level,A-32,Row,I,Section,15,Shelf,d,/locations/3988
MLK Library,A Level,A-32,Row,I,Section,15,Shelf,e,/locations/3989
MLK Library,A Level,A-32,Row,I,Section,15,Shelf,f,/locations/3990
MLK Library,A Level,A-32,Row,I,Section,15,Shelf,g,/locations/3991
MLK Library,A Level,A-32,Row,I,Section,15,Shelf,h,/locations/3992
MLK Library,A Level,A-32,Row,I,Section,16,Shelf,a,/locations/3993
MLK Library,A Level,A-32,Row,I,Section,16,Shelf,b,/locations/3994
MLK Library,A Level,A-32,Row,I,Section,16,Shelf,c,/locations/3995
MLK Library,A Level,A-32,Row,I,Section,16,Shelf,d,/locations/3996
MLK Library,A Level,A-32,Row,I,Section,16,Shelf,e,/locations/3997
MLK Library,A Level,A-32,Row,I,Section,16,Shelf,f,/locations/3998
MLK Library,A Level,A-32,Row,I,Section,16,Shelf,g,/locations/3999
MLK Library,A Level,A-32,Row,I,Section,16,Shelf,h,/locations/4000
MLK Library,A Level,A-32,Row,I,Section,17,Shelf,a,/locations/4001
MLK Library,A Level,A-32,Row,I,Section,17,Shelf,b,/locations/4002
MLK Library,A Level,A-32,Row,I,Section,17,Shelf,c,/locations/4003
MLK Library,A Level,A-32,Row,I,Section,17,Shelf,d,/locations/4004
MLK Library,A Level,A-32,Row,I,Section,17,Shelf,e,/locations/4005
MLK Library,A Level,A-32,Row,I,Section,17,Shelf,f,/locations/4006
MLK Library,A Level,A-32,Row,I,Section,17,Shelf,g,/locations/4007
MLK Library,A Level,A-32,Row,I,Section,17,Shelf,h,/locations/4008
MLK Library,A Level,A-32,Row,I,Section,18,Shelf,a,/locations/4009
MLK Library,A Level,A-32,Row,I,Section,18,Shelf,b,/locations/4010
MLK Library,A Level,A-32,Row,I,Section,18,Shelf,c,/locations/4011
MLK Library,A Level,A-32,Row,I,Section,18,Shelf,d,/locations/4012
MLK Library,A Level,A-32,Row,I,Section,18,Shelf,e,/locations/4013
MLK Library,A Level,A-32,Row,I,Section,18,Shelf,f,/locations/4014
MLK Library,A Level,A-32,Row,I,Section,18,Shelf,g,/locations/4015
MLK Library,A Level,A-32,Row,I,Section,18,Shelf,h,/locations/4016
MLK Library,A Level,A-32,Row,I,Section,19,Shelf,a,/locations/4017
MLK Library,A Level,A-32,Row,I,Section,19,Shelf,b,/locations/4018
MLK Library,A Level,A-32,Row,I,Section,19,Shelf,c,/locations/4019
MLK Library,A Level,A-32,Row,I,Section,19,Shelf,d,/locations/4020
MLK Library,A Level,A-32,Row,I,Section,19,Shelf,e,/locations/4021
MLK Library,A Level,A-32,Row,I,Section,19,Shelf,f,/locations/4022
MLK Library,A Level,A-32,Row,I,Section,19,Shelf,g,/locations/4023
MLK Library,A Level,A-32,Row,I,Section,19,Shelf,h,/locations/4024
MLK Library,A Level,A-32,Row,I,Section,20,Shelf,a,/locations/4025
MLK Library,A Level,A-32,Row,I,Section,20,Shelf,b,/locations/4026
MLK Library,A Level,A-32,Row,I,Section,20,Shelf,c,/locations/4027
MLK Library,A Level,A-32,Row,I,Section,20,Shelf,d,/locations/4028
MLK Library,A Level,A-32,Row,I,Section,20,Shelf,e,/locations/4029
MLK Library,A Level,A-32,Row,I,Section,20,Shelf,f,/locations/4030
MLK Library,A Level,A-32,Row,I,Section,20,Shelf,g,/locations/4031
MLK Library,A Level,A-32,Row,I,Section,20,Shelf,h,/locations/4032
MLK Library,A Level,A-32,Row,I,Section,21,Shelf,a,/locations/4033
MLK Library,A Level,A-32,Row,I,Section,21,Shelf,b,/locations/4034
MLK Library,A Level,A-32,Row,I,Section,21,Shelf,c,/locations/4035
MLK Library,A Level,A-32,Row,I,Section,21,Shelf,d,/locations/4036
MLK Library,A Level,A-32,Row,I,Section,21,Shelf,e,/locations/4037
MLK Library,A Level,A-32,Row,I,Section,21,Shelf,f,/locations/4038
MLK Library,A Level,A-32,Row,I,Section,21,Shelf,g,/locations/4039
MLK Library,A Level,A-32,Row,I,Section,21,Shelf,h,/locations/4040
MLK Library,A Level,A-32,Row,I,Section,22,Shelf,a,/locations/4041
MLK Library,A Level,A-32,Row,I,Section,22,Shelf,b,/locations/4042
